"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category","mouse_symbol_for_gorth"
"G10090_19641",66102,"Cxcl16",2.31220542342747,1.19984285717762e-11,"Up",1.49459105083351,5.03615122405135e-06,"Up","Up","persistent_direction_consistent","Cxcl16"
"G10090_19680",232370,"Clstn3",-2.5191658109139,6.49820087056415e-05,"Down",-1.83707428907713,0.000267930925421528,"Down","Down","persistent_direction_consistent","Clstn3"
"G10090_19683",330450,"Far2",1.40409221523646,2.96024172182534e-05,"Up",1.72323138047475,6.20730645852195e-05,"Up","Up","persistent_direction_consistent","Far2"
"G10090_19693",13837,"Epha3",2.47875246329713,1.42864176518152e-05,"Up",1.05757955409583,0.0134124988382905,"Up","Up","persistent_direction_consistent","Epha3"
"G10090_19706",22350,"Ezr",1.18860100566147,9.06175402125112e-06,"Up",1.20445307262137,6.11636606093433e-05,"Up","Up","persistent_direction_consistent","Ezr"
"G10090_19737",71939,"Apol6",-1.64335142604196,1.55744933616327e-08,"Down",-1.23482088378817,1.79958196869753e-05,"Down","Down","persistent_direction_consistent","Apol6"
"G10090_19738",70358,"Steap1",2.98140933990075,7.75205279284061e-08,"Up",3.72359734618107,3.26936863125009e-05,"Up","Up","persistent_direction_consistent","Steap1"
"G10090_19748",83675,"Bicc1",1.57742464884073,5.80712608822106e-08,"Up",1.23538738129696,1.70583664455986e-06,"Up","Up","persistent_direction_consistent","Bicc1"
"G10090_19761",16190,"Il4ra",1.30627550389308,2.90512344950392e-06,"Up",1.12111280796368,0.000352747391022979,"Up","Up","persistent_direction_consistent","Il4ra"
"G10090_19782",14451,"Gas1",1.48968719372595,8.28028765606472e-07,"Up",1.39653178954216,9.59603535530991e-06,"Up","Up","persistent_direction_consistent","Gas1"
"G10090_19792",11770,"Fabp4",-1.51554090427305,3.62043991762921e-05,"Down",-1.38845439797261,1.49516262082602e-05,"Down","Down","persistent_direction_consistent","Fabp4"
"G10090_1983",105244392,"Gm40011",-1.22170211869124,0.000594022260035103,"Down",-1.51378729676968,6.05211205448572e-05,"Down","Down","persistent_direction_consistent","Gm40011"
"G10090_19840",244864,"Layn",1.66027633789722,8.70593240889801e-10,"Up",1.08841970711597,5.52762643041413e-05,"Up","Up","persistent_direction_consistent","Layn"
"G10090_19903",17841,"Mup2",-1.58151622415666,0.00503057767077454,"Down",-1.37096066550888,0.0166204532848369,"Down","Down","persistent_direction_consistent","Mup2"
"G10090_19916",17381,"Mmp12",4.03552172055094,6.72249999808354e-06,"Up",2.18359869820327,0.000870782033736688,"Up","Up","persistent_direction_consistent","Mmp12"
"G10090_1992",72709,"C1qtnf6",3.52476056909089,1.39210990429535e-12,"Up",2.21804869555382,3.00328048080245e-06,"Up","Up","persistent_direction_consistent","C1qtnf6"
"G10090_19925",320452,"P4ha3",4.65502764391651,1.84671573488984e-11,"Up",3.63732486202264,3.71203478770497e-05,"Up","Up","persistent_direction_consistent","P4ha3"
"G10090_19936",68588,"Cthrc1",6.20943492302011,1.93648903778503e-14,"Up",3.92728815852194,2.05386789513754e-05,"Up","Up","persistent_direction_consistent","Cthrc1"
"G10090_19957",65256,"Asb2",-1.76972480684081,4.50245293754072e-05,"Down",-1.01069475480653,0.000732346571458107,"Down","Down","persistent_direction_consistent","Asb2"
"G10090_19975",73635,"Ptges3l",-1.54519841916919,2.70564770364551e-06,"Down",-1.00929099020099,0.000102878823036895,"Down","Down","persistent_direction_consistent","Ptges3l"
"G10090_1998",13527,"Dtna",-1.24157929616494,0.000395541746719298,"Down",-1.00673389346934,0.00190455722248038,"Down","Down","persistent_direction_consistent","Dtna"
"G10090_19988",16917,"Lmx1b",1.33116488458159,2.91889744906691e-05,"Up",1.32847614150226,0.000164687142363375,"Up","Up","persistent_direction_consistent","Lmx1b"
"G10090_19995",99586,"Dpyd",-1.16800992445221,9.95826440082593e-06,"Down",-1.06961375444998,0.000182221972876218,"Down","Down","persistent_direction_consistent","Dpyd"
"G10090_20061",11568,"Aebp1",1.16605857661813,1.92157059930515e-07,"Up",1.11506828054176,1.0789224584269e-05,"Up","Up","persistent_direction_consistent","Aebp1"
"G10090_20130",319480,"Itga11",2.13047286224156,9.807610524769e-08,"Up",1.8467903744991,3.96649116632836e-06,"Up","Up","persistent_direction_consistent","Itga11"
"G10090_20190",15117,"Has2",1.66579633067595,3.71778170011566e-05,"Up",1.00797912212924,0.00227033671767664,"Up","Up","persistent_direction_consistent","Has2"
"G10090_20211",631797,"Fer1l6",-1.56916087733952,5.08553968160802e-05,"Down",-1.31579804359006,0.00272398223319235,"Down","Down","persistent_direction_consistent","Fer1l6"
"G10090_20216",386463,"Cdsn",-1.81390415012261,6.01006711068496e-05,"Down",-1.4941698223378,0.000363907120820558,"Down","Down","persistent_direction_consistent","Cdsn"
"G10090_20244",239706,"Mettl22",-1.17205354143739,0.000192296986506303,"Down",-1.08766537400708,0.000209815270902822,"Down","Down","persistent_direction_consistent","Mettl22"
"G10090_20263",57260,"Ltb4r2",-1.13536979711941,2.4730016478659e-05,"Down",-1.05875613084624,0.000219260782682484,"Down","Down","persistent_direction_consistent","Ltb4r2"
"G10090_20318",14027,"Evpl",1.98347822655543,3.79412590327472e-06,"Up",1.07313996149331,0.0185372680250908,"Up","Up","persistent_direction_consistent","Evpl"
"G10090_20352",16949,"Loxl1",1.77714723179617,3.05754451826883e-09,"Up",1.44997993524549,1.12351636789508e-05,"Up","Up","persistent_direction_consistent","Loxl1"
"G10090_20356",18405,"Orm1",-2.38351354564679,1.34335927433456e-05,"Down",-1.7857717543949,3.03024909906673e-05,"Down","Down","persistent_direction_consistent","Orm1"
"G10090_20374",12022,"Barx1",1.20166037053194,0.00434632833581534,"Up",2.27183138473968,0.000175046418519751,"Up","Up","persistent_direction_consistent","Barx1"
"G10090_20381",56012,"Pgam2",-1.89655515031497,1.56867483240279e-05,"Down",-1.01185410352481,0.000658878520738409,"Down","Down","persistent_direction_consistent","Pgam2"
"G10090_20416",12349,"Car2",-2.01923705891515,5.22699695334811e-05,"Down",-1.40469463530268,0.00980361679428875,"Down","Down","persistent_direction_consistent","Car2"
"G10090_20420",20302,"Ccl3",4.00661893892626,1.07252102748881e-06,"Up",2.15249437488154,0.000586523239148862,"Up","Up","persistent_direction_consistent","Ccl3"
"G10090_2043",216974,"Proca1",-1.20207807798027,0.000236719649597609,"Down",-1.0208316569183,0.00129713502581324,"Down","Down","persistent_direction_consistent","Proca1"
"G10090_20436",56461,"Kcnip3",1.24983760036716,1.30714427336486e-05,"Up",1.84192168140041,0.000715741605843722,"Up","Up","persistent_direction_consistent","Kcnip3"
"G10090_20453",433470,"AA467197",1.54686589362666,3.42708880239094e-06,"Up",2.11636199291451,2.1429529111601e-05,"Up","Up","persistent_direction_consistent","AA467197"
"G10090_20468",76132,"Faxc",1.5079872259298,1.34075020442709e-07,"Up",1.42391149014759,9.00638595113598e-06,"Up","Up","persistent_direction_consistent","Faxc"
"G10090_20478",74761,"Mxra8",1.91686081824448,3.80312182925344e-09,"Up",1.5672444918604,3.50122417820682e-06,"Up","Up","persistent_direction_consistent","Mxra8"
"G10090_2048",18223,"Numbl",1.40559409530994,1.60955028712678e-08,"Up",1.22485474804975,1.13418167011298e-05,"Up","Up","persistent_direction_consistent","Numbl"
"G10090_20483",54388,"H1f9",-1.08285398316675,0.000749035370162473,"Down",-1.04228375917006,0.0062853512839642,"Down","Down","persistent_direction_consistent","H1f9"
"G10090_20514",99377,"Sall4",-1.89223060789139,4.35012532513965e-06,"Down",-1.1965622530039,5.65320706279438e-05,"Down","Down","persistent_direction_consistent","Sall4"
"G10090_20518",12235,"Bub1",3.70320243758361,2.02750651260511e-08,"Up",1.04351610496594,0.0142382976619916,"Up","Up","persistent_direction_consistent","Bub1"
"G10090_20544",22146,"Tuba1c",1.40404675470487,9.72460578274865e-08,"Up",1.18545666992249,2.52004697149206e-05,"Up","Up","persistent_direction_consistent","Tuba1c"
"G10090_20554",17436,"Me1",-1.16260030761282,0.000116755663126388,"Down",-1.06401983704445,2.34114942493779e-05,"Down","Down","persistent_direction_consistent","Me1"
"G10090_20576",18133,"Ccn3",2.31315365580817,1.83253959164106e-08,"Up",1.22020814980314,8.58997734416432e-05,"Up","Up","persistent_direction_consistent","Ccn3"
"G10090_20628",14573,"Gdnf",1.20478019189157,7.1763552486904e-05,"Up",1.09506400238866,0.0104951912039148,"Up","Up","persistent_direction_consistent","Gdnf"
"G10090_20644",56532,"Ripk3",1.85276824261141,8.25550302691907e-09,"Up",1.08836365317647,0.000100600810809011,"Up","Up","persistent_direction_consistent","Ripk3"
"G10090_20669",192199,"Rspo1",1.33490059383302,0.000624235196240764,"Up",1.18291381277133,0.00710107692205799,"Up","Up","persistent_direction_consistent","Rspo1"
"G10090_20685",170779,"Cd209d",-1.617650218801,1.77381373994239e-06,"Down",-1.22334310764381,0.00188202348100188,"Down","Down","persistent_direction_consistent","Cd209d"
"G10090_20772",269717,"Orai2",2.11575891582973,1.97992242258972e-08,"Up",2.0345124321928,4.65774327476968e-05,"Up","Up","persistent_direction_consistent","Orai2"
"G10090_20777",56429,"Dpt",1.36730464271489,5.08655525749018e-06,"Up",1.20688631083927,0.000163400130228542,"Up","Up","persistent_direction_consistent","Dpt"
"G10090_20817",56419,"Diaph3",2.65900002677679,1.04030045737783e-08,"Up",1.45153063364266,0.000248582215753261,"Up","Up","persistent_direction_consistent","Diaph3"
"G10090_20845",110033,"Kif22",2.51562243211308,1.17560754814574e-07,"Up",1.19211917103983,0.00380318011580022,"Up","Up","persistent_direction_consistent","Kif22"
"G10090_20850",14412,"Slc6a13",-1.76680199401525,1.18889052270733e-05,"Down",-1.35751198715508,0.000219904455203035,"Down","Down","persistent_direction_consistent","Slc6a13"
"G10090_20859",75572,"Acyp2",-1.43696803570185,2.27858677509371e-05,"Down",-1.10990304313825,0.000156348934300206,"Down","Down","persistent_direction_consistent","Acyp2"
"G10090_20860",242721,"Klhdc7a",-1.98632687895079,4.49416043751532e-05,"Down",-1.28582386174637,0.00085987847848767,"Down","Down","persistent_direction_consistent","Klhdc7a"
"G10090_20885",320398,"Lrig3",1.50726484602091,1.55015043930333e-08,"Up",1.00564323570753,0.000257438065466784,"Up","Up","persistent_direction_consistent","Lrig3"
"G10090_20924",70466,"Ckap2l",3.2630436874403,2.39148051060266e-09,"Up",1.33279840928872,0.0022924729912628,"Up","Up","persistent_direction_consistent","Ckap2l"
"G10090_20980",245643,"Frmpd3",2.1710218130945,3.17217450537547e-06,"Up",1.87027431241162,9.23397046533625e-05,"Up","Up","persistent_direction_consistent","Frmpd3"
"G10090_20997",16777,"Lamb1",1.6032293316124,4.20507569645246e-09,"Up",1.26536833675218,5.21092116554307e-05,"Up","Up","persistent_direction_consistent","Lamb1"
"G10090_21021",93874,"Pcdhb3",1.57020435891842,7.4337403956944e-07,"Up",1.61553173144859,4.44823186753004e-06,"Up","Up","persistent_direction_consistent","Pcdhb3"
"G10090_21062",13123,"Cyp7b1",2.13483267268078,3.74738701189968e-08,"Up",1.44203334205817,5.8907938205138e-05,"Up","Up","persistent_direction_consistent","Cyp7b1"
"G10090_21065",18764,"Pkd2",1.17718187799863,4.21401718463676e-07,"Up",1.17384754865221,3.37166380423102e-06,"Up","Up","persistent_direction_consistent","Pkd2"
"G10090_2107",17242,"Mdk",3.64437610153065,1.62594475173558e-09,"Up",2.37689074258688,2.24607050480471e-05,"Up","Up","persistent_direction_consistent","Mdk"
"G10090_2109",102632483,"Gm17330",1.52045131523336,5.35796231475364e-07,"Up",1.16282242754587,0.000346918289315378,"Up","Up","persistent_direction_consistent","Gm17330"
"G10090_21096",13617,"Ednra",1.51549092238078,2.02430164799784e-08,"Up",1.62904238557368,7.48231089530886e-06,"Up","Up","persistent_direction_consistent","Ednra"
"G10090_21106",235135,"Tmem45b",-2.49510965912069,4.55748275385232e-06,"Down",-1.55605277421578,0.00011610885837471,"Down","Down","persistent_direction_consistent","Tmem45b"
"G10090_21154",27389,"Dusp13b",-1.50738235412108,4.52060419753375e-05,"Down",-1.10101113616532,0.000244641432998363,"Down","Down","persistent_direction_consistent","Dusp13b"
"G10090_21170",238257,"Tmem30b",1.7114126507055,5.69219613811386e-08,"Up",1.5007964436361,5.57878942639155e-06,"Up","Up","persistent_direction_consistent","Tmem30b"
"G10090_21176",13713,"Elk3",1.14313056835666,8.65997534755398e-10,"Up",1.05870311777735,2.13848304914485e-06,"Up","Up","persistent_direction_consistent","Elk3"
"G10090_2128",14260,"Fmn1",2.19772511784425,3.40689207287271e-08,"Up",1.77711000367097,1.93006516371723e-05,"Up","Up","persistent_direction_consistent","Fmn1"
"G10090_21301",103743,"Tmem98",1.19177472378688,4.08159234041593e-06,"Up",1.20681440509004,0.000189400679517526,"Up","Up","persistent_direction_consistent","Tmem98"
"G10090_2132",13823,"Epb41l3",2.07733321296232,2.46724033420443e-10,"Up",1.89805112392941,7.56524872962934e-06,"Up","Up","persistent_direction_consistent","Epb41l3"
"G10090_21337",100039008,"Mup10",-1.52606236043619,0.00590054421165501,"Down",-1.31585168360734,0.027730120315823,"Down","Down","persistent_direction_consistent","Mup10"
"G10090_21439",14739,"S1pr2",1.5146760492033,2.51834113040972e-08,"Up",1.34974392885838,2.29909888126537e-05,"Up","Up","persistent_direction_consistent","S1pr2"
"G10090_21445",53883,"Celsr2",-1.50354334709828,5.11192318515357e-09,"Down",-1.13391527404314,1.67139196448405e-05,"Down","Down","persistent_direction_consistent","Celsr2"
"G10090_21458",12534,"Cdk1",3.0513420887995,2.55018027734037e-08,"Up",1.27355065667407,0.00269459766653784,"Up","Up","persistent_direction_consistent","Cdk1"
"G10090_21487",330173,"2610524H06Rik",1.50435783011649,4.20507569645246e-09,"Up",1.03943149078069,0.000112482636110605,"Up","Up","persistent_direction_consistent","2610524H06Rik"
"G10090_21491",280635,"Emilin3",2.34511917230822,2.8303423622465e-06,"Up",1.32876773424871,0.0027289395294645,"Up","Up","persistent_direction_consistent","Emilin3"
"G10090_215",56501,"Elf4",1.42540903594492,5.68002938222967e-08,"Up",1.07020187363212,7.10836232509286e-06,"Up","Up","persistent_direction_consistent","Elf4"
"G10090_21512",239250,"Slitrk6",3.0701801174363,5.44331897086664e-07,"Up",1.8662709112032,7.22553342036693e-06,"Up","Up","persistent_direction_consistent","Slitrk6"
"G10090_21525",14727,"Lilrb4b",2.1279696442941,5.72716134107159e-09,"Up",1.37137372994656,5.52762643041413e-05,"Up","Up","persistent_direction_consistent","Lilrb4b"
"G10090_21575",330222,"Sdk1",1.65259743795497,2.80203232617011e-08,"Up",2.2202541860629,9.7562559346872e-06,"Up","Up","persistent_direction_consistent","Sdk1"
"G10090_21595",21983,"Tpbg",2.26653131774455,9.16783450570396e-08,"Up",1.15649244153176,3.46292633504897e-05,"Up","Up","persistent_direction_consistent","Tpbg"
"G10090_21604",15212,"Hexb",1.26942889989744,1.71009345353719e-07,"Up",1.15472108986172,7.71876331469934e-06,"Up","Up","persistent_direction_consistent","Hexb"
"G10090_21609",12702,"Socs3",1.73314101430855,2.58579908747686e-09,"Up",1.82588867054009,8.3819114258498e-06,"Up","Up","persistent_direction_consistent","Socs3"
"G10090_21632",14160,"Lgr5",3.10432776234336,3.40811390501752e-07,"Up",1.40065029772432,0.0063822339660459,"Up","Up","persistent_direction_consistent","Lgr5"
"G10090_21690",230909,"Ciroz",-1.6605917521814,3.91926206241856e-06,"Down",-1.01819000344015,0.000514819098718062,"Down","Down","persistent_direction_consistent","Ciroz"
"G10090_21695",23831,"Car14",-2.64888374921188,2.66619728280438e-09,"Down",-1.13917324045952,0.00103703475440617,"Down","Down","persistent_direction_consistent","Car14"
"G10090_21697",12038,"Bche",-1.55528838050787,2.00949049829913e-06,"Down",-1.52109006899907,2.05386789513754e-05,"Down","Down","persistent_direction_consistent","Bche"
"G10090_21698",13845,"Ephb3",2.39425298642502,3.97594166011965e-10,"Up",1.65138730642179,1.57199273138338e-05,"Up","Up","persistent_direction_consistent","Ephb3"
"G10090_21740",21803,"Tgfb1",1.41974307611833,1.15891094009287e-08,"Up",1.29807638224847,1.06461856729289e-05,"Up","Up","persistent_direction_consistent","Tgfb1"
"G10090_21743",74777,"Selenon",1.46562053393088,1.44376732259161e-08,"Up",1.14944934722652,3.32804001913949e-05,"Up","Up","persistent_direction_consistent","Selenon"
"G10090_21752",14545,"Gdap1",-1.77234212146361,0.000787718315888291,"Down",-1.7895875784164,0.00128678375001415,"Down","Down","persistent_direction_consistent","Gdap1"
"G10090_21753",76965,"Slitrk1",1.89602265280894,5.15470868650115e-05,"Up",1.83836632931778,0.000955115241224355,"Up","Up","persistent_direction_consistent","Slitrk1"
"G10090_2178",12561,"Cdh4",-1.06773340477326,0.00151395006392913,"Down",-1.12055701226932,0.000327849939970552,"Down","Down","persistent_direction_consistent","Cdh4"
"G10090_21781",319158,"H4c9",-2.06023471862545,7.56279241899924e-07,"Down",-1.31974512721611,0.000213597372607991,"Down","Down","persistent_direction_consistent","H4c9"
"G10090_21814",13723,"Emb",2.30353699340655,5.98080881051717e-08,"Up",1.45601163247575,8.078315156622e-06,"Up","Up","persistent_direction_consistent","Emb"
"G10090_21818",60504,"Il21r",2.51005947886642,1.60955028712678e-08,"Up",1.35954122684469,0.000350982452658034,"Up","Up","persistent_direction_consistent","Il21r"
"G10090_21820",57740,"Stk32c",1.30909332852927,8.44976511561088e-05,"Up",1.35917727389271,0.000105255931323144,"Up","Up","persistent_direction_consistent","Stk32c"
"G10090_21843",13645,"Egf",-1.21810574816819,0.00133736270228532,"Down",-1.35445247805481,0.000182823368350202,"Down","Down","persistent_direction_consistent","Egf"
"G10090_21844",19301,"Pxmp2",-1.84292991304932,1.63529235294067e-09,"Down",-1.15987951136238,3.41725237312624e-05,"Down","Down","persistent_direction_consistent","Pxmp2"
"G10090_21854",71461,"Ptk7",2.83575637804298,2.01811490091152e-08,"Up",1.88397729293779,2.56918721515389e-05,"Up","Up","persistent_direction_consistent","Ptk7"
