"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008428","MSH2",0.219381352212917,0.199895749564977,0.298426301888135,0.699196440299599
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035090","RAC1",0.104148729916791,0.200526039717251,0.29917587726382,0.697829223187389
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003763","IFI44",0.37355289387482,0.200645200932634,0.299289879989212,0.697571223338069
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056783","ENSSSCG00000056783",0.375179213200344,0.200669839448825,0.299294747759101,0.697517896796271
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023315","THOC6",0.183217025740138,0.200769425130959,0.299379498475365,0.697302424534683
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008332","C2orf42",0.157585964622012,0.200970341120848,0.299623288294343,0.696868030330576
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005355","EXOSC3",0.278545443856408,0.200975712302562,0.299623288294343,0.696856423426813
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056423","ENSSSCG00000056423",0.444620483960542,0.201353195578462,0.300058263568499,0.696041473525734
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035914","PSMB2",0.12972943989472,0.201378421300061,0.300063919872668,0.69598706810412
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010681","SFXN4",0.186583971632532,0.201575941388928,0.300230436265054,0.695561303305556
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009400","RCBTB2",0.130397437235239,0.201627033562532,0.300274593059197,0.695451239389553
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034314","LSM4",0.169316428764676,0.201720186710283,0.300323463558568,0.695250638533883
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009962","TFIP11",0.153018125397691,0.201723870750906,0.300323463558568,0.695242707032679
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014905","TMEM126B",0.161115543280456,0.201724194741346,0.300323463558568,0.695242009509145
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029203","ENSSSCG00000029203",0.128844931292963,0.201796017352777,0.300398451517498,0.695087409252628
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016079","MOBKL3",0.1571186486327,0.201830415847548,0.300417719006842,0.69501338498032
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006645","SETDB1",0.147997432550515,0.202304351821096,0.300963188928919,0.693994774908087
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001009","RIPK1",0.180782670727241,0.202333483772243,0.300974550066817,0.693932240737828
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007239","CCM2L",0.237626615032231,0.202558628919974,0.301117520133504,0.693449251307806
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001565","CDKN1A",0.331363430379545,0.202661100413283,0.301205894065046,0.693229603537357
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000054995","ENSSSCG00000054995",0.203216776177059,0.20287005401374,0.301356513505239,0.692782055166818
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008167","CNOT11",0.128179983619656,0.202917698259032,0.301370824345309,0.692680072626419
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006494","SLC25A44",0.170885464218898,0.202922734747006,0.301370824345309,0.692669293419827
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033958","RYR3",0.577611583347202,0.202961458293974,0.3013817258315,0.692586425335249
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035034","CNIH4",0.212602098422401,0.202973123453153,0.3013817258315,0.692561465085538
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037539","SORCS2",0.768472148109566,0.203038422224679,0.301398915658501,0.692421770061122
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034137","PPIB",0.194421253507223,0.203546486675972,0.301976891972554,0.691336389380905
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037077","SHMT2",0.194743655785949,0.203668741987697,0.302088986470263,0.69107561912909
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024157","ZNF800",0.227493574458507,0.203684671539951,0.302088986470263,0.691041652964002
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004592","SLTM",0.183902924103595,0.203779128128364,0.302193958065384,0.690840300225941
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009615","NUDT18",0.206311774306011,0.203938284738219,0.302354755244462,0.690501237734381
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004569","LACTB",0.130157002905743,0.204089957129333,0.302494715753669,0.690178365546661
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016261","SP110",0.226228587843842,0.204353018829065,0.302788462396251,0.68961894223856
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004082","ENSSSCG00000004082",0.166934385547243,0.204458442745797,0.302880566581321,0.689394951325311
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023992","CEP112",0.197276912652032,0.204660702459711,0.303116052024633,0.688965539571547
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016019","NCKAP1",0.158267908301907,0.204919899447439,0.303382919198498,0.688415865900484
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007460","ARFGEF2",0.123488174544794,0.204923513600198,0.303382919198498,0.688408206357595
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024219","TIGAR",0.188945036117697,0.204927556761848,0.303382919198498,0.68839963776807
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040998","LEAP2",0.178267775345131,0.204985472656649,0.303404501917378,0.688276916352117
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056664","ENSSSCG00000056664",0.396878558221712,0.20517456352455,0.303620190073003,0.687876481794474
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017507","ENSSSCG00000017507",0.295848930849112,0.205461459224443,0.303948373170697,0.687269631772967
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027681","ZFR",0.16079322077118,0.205781457194315,0.304389601060089,0.686593761745615
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006547","SHE",0.297849717862469,0.205948488219259,0.304514884638217,0.686241391667959
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016116","WDR12",0.136250987342728,0.205953146516492,0.304514884638217,0.686231568581024
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000051809","ENSSSCG00000051809",0.304146392453236,0.206499713332352,0.305194108727,0.685080546904743
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004684","SPG11",0.130421592912914,0.206528577759417,0.305204553645103,0.685019845680694
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033506","KCTD21",0.365258717189315,0.206601254641918,0.305279734856071,0.684867045437854
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033742","ENSSSCG00000033742",0.364760454316359,0.20667717201928,0.305359687940694,0.684707489572787
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026505","SETD6",0.191088543691546,0.207315672007293,0.306173825487409,0.68336786621766
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009359","SUPT20H",0.12013734493417,0.207617910330433,0.306587848602269,0.68273518443551
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000057247","TRIM52",0.31628132752123,0.2076969385182,0.30663987063811,0.682569904978869
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000053832","S100A2",0.4308795007314,0.207726743038945,0.30664119393586,0.68250758817079
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028512","LDLR",0.430287425016449,0.207741634457618,0.30664119393586,0.682476455784739
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035082","PHF5A",0.141948925753156,0.208111070860304,0.30708938920708,0.681704816061069
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009042","OTUD4",0.136796954788171,0.208291294628378,0.307322940715126,0.681328880670895
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024529","TRMT5",0.106521652801588,0.208547129306399,0.307603171236512,0.680795783928775
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034752","SUPT4H1",0.153263012714959,0.209242529955864,0.308388776461771,0.679350037549072
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034611","MEAF6",0.102381611354051,0.209597308477539,0.308826845554298,0.678614298600801
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006979","MSR1",0.466937120861661,0.209708009462596,0.308957444075681,0.678384982033557
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027677","ENSSSCG00000027677",0.318757582245331,0.209824845351675,0.309097052563299,0.678143088305117
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039548","PTGFR",0.247892602091197,0.209970555336428,0.309246630463939,0.67784160313032
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009084","AFG2A",0.226754398347158,0.210430521150306,0.309826304642123,0.676891269243401
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005060","KTN1",0.131809071103777,0.210780732312662,0.310276683540989,0.676169090958235
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016279","PDE6D",0.172390191087872,0.210834547071337,0.310323276368429,0.676058224706431
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003849","MAGOH",0.144473146787412,0.211009001010426,0.310514769537361,0.675699018608547
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037999","PPP1R14B",0.186822985322397,0.211171416697218,0.310688470799038,0.675364866492203
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029257","ENSSSCG00000029257",0.286047091500578,0.211266402135732,0.310795562377025,0.675169563653944
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008548","SUPT7L",0.320147546033958,0.211533102913267,0.311122532247013,0.674621660025949
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000611","ENSSSCG00000000611",0.135708804982015,0.211652584540025,0.31126556965964,0.67437642388443
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011369","WDR6",0.158732219115507,0.211952002939588,0.311673172144519,0.673762475007529
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003543","NIPAL3",0.169596556867865,0.212214938025836,0.312027046333902,0.673224048927351
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013269","MAPK8IP1",0.182241654067332,0.212595314948054,0.312520692903166,0.672446310436556
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014019","MAML1",0.148216663745562,0.213790801359376,0.31404729339425,0.670010984837279
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028144","EPHX3",0.180645311227441,0.214133611691463,0.314451896266792,0.669315157897414
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037209","TLNRD1",0.207669844530136,0.21429703225522,0.314658876430116,0.668983843349708
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027017","NR1D2",0.42251793040403,0.214349676226894,0.31470317359012,0.668877168150454
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010508","TM9SF3",0.113177681270827,0.214424595938404,0.3147801627521,0.668725399633834
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029756","ADGRG2",0.250791274790008,0.214735003410936,0.315202800897362,0.668097156545831
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024245","AIMP2",0.27085690390919,0.215001292524206,0.315415442158716,0.66755892922652
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016708","SKAP2",0.232217741747572,0.215014563191844,0.315415442158716,0.667532123806898
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009236","HELQ",0.178656213162441,0.215200216636355,0.315620973430632,0.667157295812683
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000019977","ENSSSCG00000019977",0.262114276717643,0.215663653646559,0.316267540674395,0.666223041502959
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000021138","CEP250",0.166918222754777,0.216043228362325,0.31675783073605,0.665459341622895
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022147","CHURC1",0.137966401375123,0.216100288887787,0.316808317977887,0.665344652541618
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006049","SLC25A32",0.175010326841284,0.217008210385719,0.317939621410572,0.663523834548901
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017069","LARP1",0.167132220441757,0.217095119670207,0.318000404396092,0.663349939438819
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029129","RWDD2A",0.193593114417164,0.217170340868824,0.318044044853601,0.663199486986221
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017688","GGNBP2",0.133243314514946,0.217388828668644,0.318264155062563,0.662762777509252
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008545","ZNF512",0.14877369053816,0.217553301129843,0.318471648972302,0.662434322384605
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006653","ENSA",0.146724490558808,0.217778711943586,0.318734976966038,0.66198457516465
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017645","TEX14",0.428156951073042,0.217908652814296,0.318891822398179,0.66172552425172
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015955","ITGA6",0.207881939242784,0.218111995836404,0.319078194818741,0.661320448211809
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023593","AFF1",0.184386381247762,0.21812715903478,0.319078194818741,0.661290257004478
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030326","TCP11L1",0.211022939428272,0.218518024017468,0.319516434032224,0.660512735313734
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014850","SPCS2",0.124631086984421,0.218934231847601,0.31999134805116,0.65968632824384
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016395","RIF1",0.167859283348523,0.219073354287855,0.320156986988261,0.659410442108277
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000045126","ENSSSCG00000045126",0.793958104545312,0.219709385463404,0.320956788237724,0.658151390653884
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017915","VMO1",0.57396476146405,0.219768221620408,0.32100924672741,0.658035106146715
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006709","NOTCH2",0.215043483313828,0.219981153648704,0.321219742766624,0.657614524709481
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016827","BRIX1",0.103889486852486,0.220422644766882,0.321797296634957,0.656743790981242
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000043454","ENSSSCG00000043454",0.371650110329279,0.220495236902483,0.321828625299947,0.656600787644264
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013630","DNM2",0.136686875087656,0.220496784336605,0.321828625299947,0.656597739779142
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033030","FBXO45",0.182632190565699,0.220679137468084,0.322013896970429,0.656238722165737
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015843","UBXN8",0.159695766531659,0.22068599880933,0.322013896970429,0.656225219320148
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031011","CCDC160",0.468991717833954,0.221175264083996,0.32264436184498,0.655263445507146
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035136","SDCCAG8",0.291620639599293,0.221187203924436,0.32264436184498,0.655240001353566
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015427","ORC5",0.16590930894313,0.221265415673543,0.322724828152182,0.65508646205961
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008398","PPP4R3B",0.164870938059309,0.221333603345203,0.322790658685505,0.654952645541734
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031288","CLN5",0.16408178361209,0.22140066451148,0.322854832794182,0.654821079964813
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035911","P2RY8",0.472578241571479,0.221479677377111,0.322889792810665,0.654666117783558
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012474","DIAPH2",0.137562431493394,0.221493819450538,0.322889792810665,0.654638387797461
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006504","KHDC4",0.099935017901555,0.221628673444636,0.323000626563262,0.654374052999538
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005097","SNAPC1",0.279340219899879,0.221662121171717,0.323000626563262,0.65430851514715
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032081","NDUFS3",0.116271094305597,0.221718778406557,0.323015954140944,0.654197522884704
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006232","RAB2A",0.108088562920989,0.222013672925728,0.323277396870429,0.653620278282063
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009293","ENSSSCG00000009293",0.44466569891306,0.222923876432447,0.324434062759289,0.651843413585585
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017301","TLK2",0.151671955617211,0.223122947874417,0.32462255986467,0.651455760855957
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037772","ATP5PB",0.117882020381147,0.223162581520372,0.324646490020598,0.651378623361472
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022080","RHOA",0.125840882746285,0.223192487402775,0.324656265179063,0.651320427720254
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000097","TOMM22",0.173868012759799,0.223583001940759,0.325122981947711,0.650561217082311
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037621","NHSL3",0.303851945562527,0.22368128345194,0.325232121588169,0.650370354006229
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009374","ENSSSCG00000009374",0.453611639107944,0.223757386958345,0.325308995139731,0.650222618303485
